source_draw_no,target_draw_no,CandidateNumber,score,engine_score,verifier_score,engine_count,engines,signatures,verifier_info
4063,4064,9026,14.476147510220748,4.4761475102207475,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 2, 1, 9] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[5, 9, 3, 2]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4063,4064,1582,14.399712415201678,2.3997124152016784,12.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"SOLVED_AFFINE|M=[[2, 2, 2, 1], [9, 3, 1, 2], [3, 9, 5, 9], [4, 9, 9, 5]]|B=[7, 2, 9, 5] ## SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 1, 0], [1, 1, 2, 1], [0, 0, 1, 1]]|B=[1, 5, 1, 5]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,3078,14.238073755110374,2.2380737551103738,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 2, 1, 9], [0, 6, 2, 0], [0, 4, 1, 1]]|B=[3, 0, 7, 8] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 2, 1, 9], [0, 6, 2, 0], [0, 4, 1, 1]]|B=[3, 0, 7, 8]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,1088,13.357110632665561,3.3571106326655604,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 9, 9, 0] ## POLY_COEFFS=[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], [0, 1, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [7, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], [8, 9, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4063,4064,2818,13.357110632665561,3.3571106326655604,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[6, 7, 9, 4] ## POLY_COEFFS=[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], [0, 1, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [7, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], [8, 9, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4063,4064,4569,13.357110632665561,3.3571106326655604,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[0, 1, 0, 0], [9, 7, 1, 4], [9, 3, 4, 3], [2, 7, 5, 8]]|B=[8, 1, 2, 0] ## POLY_POWER_2_MEAN_SHIFT=[4, 4, 5, 5]","{""digit_sum"": 24, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,4161,13.357110632665561,3.3571106326655604,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[5, 9, 3, 2] ## SOLVED_AFFINE|M=[[4, 1, 0, 0], [3, 8, 1, 1], [6, 9, 1, 7], [9, 3, 0, 9]]|B=[4, 2, 2, 7]","{""digit_sum"": 12, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,7345,13.357110632665561,3.3571106326655604,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[6, 0, 4, 1] ## SOLVED_AFFINE|M=[[5, 0, 9, 9], [0, 7, 6, 7], [8, 8, 5, 5], [6, 0, 1, 1]]|B=[0, 4, 9, 8]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4063,4064,0363,12.399712415201678,2.3997124152016784,10.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"SOLVED_AFFINE|M=[[8, 8, 7, 9], [8, 7, 6, 8], [1, 0, 1, 1], [2, 3, 4, 3]]|B=[4, 4, 4, 8] ## SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 1, 0], [1, 1, 2, 1], [0, 0, 1, 1]]|B=[1, 5, 1, 5]","{""digit_sum"": 12, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,0179,12.238073755110374,2.2380737551103738,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 9, 0, 9], [0, 9, 0, 8], [0, 0, 9, 1]]|B=[0, 2, 7, 3] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 0, 0], [0, 1, 0, 1], [0, 1, 9, 1]]|B=[0, 0, 0, 0]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4063,4064,0508,12.238073755110374,2.2380737551103738,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [1, 0, 8, 9], [0, 9, 9, 9], [8, 2, 2, 2]]|B=[4, 5, 2, 6] ## SOLVED_AFFINE|M=[[5, 8, 1, 1], [7, 2, 9, 7], [0, 9, 0, 0], [6, 0, 0, 0]]|B=[9, 6, 1, 4]","{""digit_sum"": 13, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4063,4064,2381,12.238073755110374,2.2380737551103738,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [4, 9, 8, 8], [3, 9, 8, 9], [8, 5, 6, 5]]|B=[2, 1, 6, 8] ## SOLVED_AFFINE|M=[[4, 1, 0, 0], [3, 8, 1, 1], [6, 9, 1, 7], [9, 3, 0, 9]]|B=[4, 2, 2, 7]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,2697,12.238073755110374,2.2380737551103738,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [4, 9, 8, 8], [3, 9, 8, 9], [8, 5, 6, 5]]|B=[2, 1, 6, 8] ## SOLVED_AFFINE|M=[[4, 2, 9, 7], [1, 8, 9, 4], [6, 2, 9, 1], [7, 1, 9, 0]]|B=[0, 8, 5, 6]","{""digit_sum"": 24, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,5762,12.238073755110374,2.2380737551103738,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [5, 3, 8, 9], [9, 3, 0, 6], [5, 8, 0, 8]]|B=[2, 8, 3, 1] ## SOLVED_AFFINE|M=[[4, 1, 0, 0], [3, 8, 1, 1], [6, 9, 1, 7], [9, 3, 0, 9]]|B=[4, 2, 2, 7]","{""digit_sum"": 20, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,7446,12.238073755110374,2.2380737551103738,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [4, 2, 1, 0], [5, 3, 8, 1], [5, 8, 9, 9]]|B=[7, 9, 0, 9] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [4, 2, 1, 0], [5, 3, 8, 1], [5, 8, 9, 9]]|B=[7, 9, 0, 9]","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4063,4064,8916,12.238073755110374,2.2380737551103738,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[4, 1, 0, 0], [3, 8, 1, 1], [6, 9, 1, 7], [9, 3, 0, 9]]|B=[4, 2, 2, 7] ## SOLVED_AFFINE|M=[[4, 2, 9, 7], [1, 8, 9, 4], [6, 2, 9, 1], [7, 1, 9, 0]]|B=[0, 8, 5, 6]","{""digit_sum"": 24, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4063,4064,9541,12.238073755110374,2.2380737551103738,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 2, 1], [9, 3, 1, 2], [3, 9, 5, 9], [4, 9, 9, 5]]|B=[7, 2, 9, 5] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [0, 0, 1, 0], [2, 0, 2, 1], [2, 0, 0, 0]]|B=[2, 7, 2, 7]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,9237,21.04279913879801,6.04279913879801,15.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 1, 2, 0] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 4, 5, 2] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[6, 8, 4, 9]","{""digit_sum"": 21, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,3637,18.021399569399005,3.021399569399005,15.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 9, 1, 2], [0, 0, 0, 0], [9, 0, 1, 2]]|B=[3, 9, 3, 1] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 9, 1, 2], [0, 0, 0, 0], [9, 0, 1, 2]]|B=[3, 9, 3, 1] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 9, 1, 2], [0, 0, 0, 0], [9, 0, 1, 2]]|B=[3, 9, 3, 1]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,2617,15.021399569399005,3.021399569399005,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 1, 2, 0] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [8, 2, 8, 0], [6, 0, 0, 9], [3, 2, 9, 9]]|B=[8, 6, 1, 3]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,9541,14.028532759198672,4.028532759198673,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 6, 8, 2] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 3, 7]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,2837,14.014266379599336,2.0142663795993365,12.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[4, 1, 0, 9], [8, 9, 0, 1], [1, 0, 0, 0], [6, 2, 9, 9]]|B=[9, 1, 8, 4] ## POLY_POWER_3_MEAN_SHIFT=[5, 4, 4, 5]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,2497,14.014266379599336,2.0142663795993365,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[5, 0, 0, 0], [0, 0, 0, 0], [6, 0, 1, 1], [4, 0, 3, 2]]|B=[7, 4, 4, 2] ## SOLVED_AFFINE|M=[[5, 0, 0, 0], [0, 0, 0, 0], [6, 0, 1, 1], [4, 0, 3, 2]]|B=[7, 4, 4, 2]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,7483,14.014266379599336,2.0142663795993365,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[5, 0, 0, 0], [0, 0, 0, 0], [6, 0, 1, 1], [4, 0, 3, 2]]|B=[7, 4, 4, 2] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [0, 8, 1, 1], [4, 0, 1, 0], [1, 8, 1, 0]]|B=[1, 8, 3, 8]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,8473,14.014266379599336,2.0142663795993365,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[8, 0, 0, 9], [2, 1, 9, 2], [3, 0, 9, 1], [8, 0, 8, 3]]|B=[1, 9, 4, 4] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [3, 5, 4, 9], [1, 6, 4, 9], [8, 3, 8, 8]]|B=[8, 4, 8, 8]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,9922,14.014266379599336,2.0142663795993365,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[4, 1, 0, 9], [8, 9, 0, 1], [1, 0, 0, 0], [6, 2, 9, 9]]|B=[9, 1, 8, 4] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [8, 0, 0, 0], [3, 0, 0, 9], [7, 1, 9, 9]]|B=[1, 5, 7, 2]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,0496,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 3, 7] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [8, 2, 8, 0], [6, 0, 0, 9], [3, 2, 9, 9]]|B=[8, 6, 1, 3]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,0569,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 4, 5, 2] ## SOLVED_AFFINE|M=[[0, 1, 2, 9], [4, 2, 1, 9], [9, 9, 2, 8], [0, 9, 0, 0]]|B=[7, 2, 3, 2]","{""digit_sum"": 20, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,1466,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 4, 5, 2] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [0, 1, 9, 1], [1, 0, 1, 9], [1, 0, 1, 9]]|B=[0, 0, 0, 0]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,4564,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 9, 8, 7] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [7, 0, 1, 9], [8, 1, 0, 1], [5, 1, 9, 0]]|B=[0, 9, 6, 0]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,7410,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 6, 8, 2] ## SOLVED_AFFINE|M=[[5, 0, 0, 0], [0, 0, 0, 0], [6, 0, 1, 1], [4, 0, 3, 2]]|B=[7, 4, 4, 2]","{""digit_sum"": 12, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,7840,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 4, 5, 2] ## SOLVED_AFFINE|M=[[2, 0, 0, 1], [0, 1, 9, 8], [8, 1, 8, 0], [1, 3, 7, 6]]|B=[2, 6, 5, 1]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,8151,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[6, 8, 4, 9] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [8, 0, 0, 0], [3, 0, 0, 9], [7, 1, 9, 9]]|B=[1, 5, 7, 2]","{""digit_sum"": 15, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,8570,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 3, 4, 8] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [3, 5, 4, 9], [1, 6, 4, 9], [8, 3, 8, 8]]|B=[8, 4, 8, 8]","{""digit_sum"": 20, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,9903,13.021399569399005,3.021399569399005,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 9, 8, 7] ## SOLVED_AFFINE|M=[[0, 1, 2, 9], [4, 2, 1, 9], [9, 9, 2, 8], [0, 9, 0, 0]]|B=[7, 2, 3, 2]","{""digit_sum"": 21, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,5107,12.15974117368151,2.159741173681511,10.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"SOLVED_AFFINE|M=[[4, 0, 1, 0], [6, 2, 7, 0], [9, 0, 2, 0], [4, 9, 2, 9]]|B=[1, 9, 8, 8] ## MARKOV_STATE_TRANSITION:5107","{""digit_sum"": 13, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,5847,12.15974117368151,2.159741173681511,10.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [0, 9, 1, 0], [0, 0, 1, 0], [2, 0, 2, 9]]|B=[0, 2, 0, 6] ## MARKOV_STATE_TRANSITION:5847","{""digit_sum"": 24, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4064,4065,5925,12.028532759198672,4.028532759198673,8.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 3, 4, 8] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 3, 7]","{""digit_sum"": 21, ""even"": 1, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,8571,12.028532759198672,4.028532759198673,8.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 9, 8, 7] ## SOLVED_AFFINE|M=[[9, 0, 0, 3], [1, 1, 2, 2], [5, 0, 9, 3], [5, 0, 8, 4]]|B=[4, 4, 2, 5]","{""digit_sum"": 21, ""even"": 1, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,7039,12.014266379599336,2.0142663795993365,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[8, 1, 0, 0], [2, 2, 0, 0], [2, 0, 0, 0], [9, 0, 0, 1]]|B=[0, 2, 5, 1] ## POLY_POWER_3_MEAN_SHIFT=[5, 4, 4, 5]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,1617,12.014266379599336,2.0142663795993365,10.0,1,E3_POLYNOMIAL,"POLY_COEFFS=[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]] ## POLY_POWER_3_MEAN_SHIFT=[5, 4, 4, 5]","{""digit_sum"": 15, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4064,4065,8707,12.014266379599336,2.0142663795993365,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [3, 5, 4, 9], [1, 6, 4, 9], [8, 3, 8, 8]]|B=[8, 4, 8, 8] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [3, 5, 4, 9], [1, 6, 4, 9], [8, 3, 8, 8]]|B=[8, 4, 8, 8]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4065,4066,7482,28.218206828765293,8.218206828765293,20.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 3, 2, 5] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 8, 4, 4] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[5, 2, 0, 3] ## SOLVED_AFFINE|M=[[0, 9, 8, 3], [0, 9, 8, 0], [9, 0, 9, 3], [5, 8, 1, 5]]|B=[7, 8, 3, 5]","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4065,4066,2659,18.71823129329847,3.7182312932984702,15.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [5, 1, 1, 0], [5, 1, 0, 9], [4, 0, 0, 1]]|B=[2, 6, 3, 9] ## SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 2, 0], [0, 0, 0, 1]]|B=[9, 0, 5, 8] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[9, 0, 0, 8]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4065,4066,8754,18.71823129329847,3.7182312932984702,15.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"SOLVED_AFFINE|M=[[6, 9, 7, 1], [1, 9, 7, 9], [9, 8, 0, 0], [4, 3, 2, 8]]|B=[0, 8, 2, 3] ## SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 2, 0], [0, 0, 0, 1]]|B=[9, 0, 5, 8] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[9, 0, 0, 8]","{""digit_sum"": 24, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
